"Crewmate","Day","Event","Count"
"Fader","8","Times_Dead",58
"TomM","8","Times_Dead",44
"ScaldingHotSoup","8","Times_Dead",19
"Corey","8","Times_Dead",18
"Chosaucer","8","Times_Dead",120
"BennyB","8","Times_Dead",90
"Mullibok","8","Times_Dead",10
"JohnnyCatz","8","Times_Dead",9
"DoubleFried","8","Times_Dead",76
"Kibler","8","Times_Dead",41
"Rafon","8","Times_Dead",11
"HGRose","8","Times_Dead",30
"nucleosynth","8","Times_Dead",9
"Colossus","8","Times_Dead",3
"Trotske","8","Times_Dead",9
"Seven","8","Times_Dead",28
"Saku","8","Times_Dead",15
"Adrien","8","Times_Dead",4
"Riley","8","Times_Dead",10
"Toffel","8","Times_Dead",23
"Stranjak","8","Times_Dead",0
"hafu","8","Times_Dead",5
"DaveWilliams","8","Times_Dead",22
"Nairbly","8","Times_Dead",47
"Wolf","8","Times_Dead",4
"FoxBox","8","Times_Dead",13
"Ryuu","8","Times_Dead",14
"coco","8","Times_Dead",5
"yoinkster","8","Times_Dead",20
"DuckMyInt","8","Times_Dead",4
"Isaac","8","Times_Dead",2
"BRazz","8","Times_Dead",60
"Scott","8","Times_Dead",116
"Iroknight","8","Times_Dead",6
"Dix","8","Times_Dead",23
"Nick","8","Times_Dead",43
"Eric","8","Times_Dead",21
"Nate","8","Times_Dead",0
"AbeyBaby","8","Times_Dead",2
"TomRoss","8","Times_Dead",16
"BradNelson","8","Times_Dead",11
"Zhoola","8","Times_Dead",69
"Platypus","8","Times_Dead",32
"Jason","8","Times_Dead",75
"niphette","8","Times_Dead",7
"Bonde","8","Times_Dead",3
"LeeSharpe","8","Times_Dead",3
"GGards","8","Times_Dead",7
"SamSherman","8","Times_Dead",0
"CALC","8","Times_Dead",6
"honk","8","Times_Dead",68
"Murklurker","8","Times_Dead",12
"Aberdasher","8","Times_Dead",3
"rettoto","8","Times_Dead",3
"MurkLurker","8","Times_Dead",12
"flutter","8","Times_Dead",41
"Skadj","8","Times_Dead",1
"ZJ","8","Times_Dead",9
"sponsz","8","Times_Dead",3
"Bim","8","Times_Dead",0
"HunterPence","8","Times_Dead",5
"LSV","8","Skipped",92
"dokomoy","8","Skipped",178
"Keaton","8","Skipped",116
"zlubars","8","Skipped",111
"BK","8","Skipped",200
"Dreamy","8","Skipped",35
"5up","8","Skipped",12
"Eirik","8","Skipped",32
"wrapter","8","Skipped",81
"Mani","8","Skipped",92
"Gaby","8","Skipped",49
"samie","8","Skipped",5
"LadyAtarka","8","Skipped",83
"Oltanya","8","Skipped",90
"Bene","8","Skipped",5
"Ian","8","Skipped",102
"Pojo","8","Skipped",106
"Sam","8","Skipped",186
"Pheylop","8","Skipped",149
"jorbs","8","Skipped",95
"julie","8","Skipped",5
"Ahamkara","8","Skipped",141
"dcsports8","8","Skipped",30
"Ben P","8","Skipped",4
"Squirrel_Loot","8","Skipped",14
"Stunlock","8","Skipped",8
"Rada","8","Skipped",21
"PANCAKE","8","Skipped",2
"Memes","8","Skipped",57
"synthe","8","Skipped",1
"Emily","8","Skipped",11
"CoolJets","8","Skipped",41
"Ambiance","8","Skipped",4
"DBatterskull","8","Skipped",70
"bsweitz","8","Skipped",135
"Zyla","8","Skipped",27
"Andrew","8","Skipped",112
"Barnabus","8","Skipped",80
"Kyle","8","Skipped",16
"LegenVD","8","Skipped",14
"TheAsianAvenger","8","Skipped",9
"Whyin","8","Skipped",2
"GrahamLRR","8","Skipped",12
"Bloody","8","Skipped",141
"Seabats","8","Skipped",20
"AshlenRose","8","Skipped",6
"Voxy","8","Skipped",13
"SwayingRug","8","Skipped",2
"Fader","8","Skipped",39
"TomM","8","Skipped",52
"ScaldingHotSoup","8","Skipped",10
"Corey","8","Skipped",13
"Chosaucer","8","Skipped",86
"BennyB","8","Skipped",88
"Mullibok","8","Skipped",13
"JohnnyCatz","8","Skipped",5
"DoubleFried","8","Skipped",59
"Kibler","8","Skipped",33
"Rafon","8","Skipped",3
"HGRose","8","Skipped",39
"nucleosynth","8","Skipped",16
"Colossus","8","Skipped",6
"Trotske","8","Skipped",6
"Seven","8","Skipped",20
"Saku","8","Skipped",15
"Adrien","8","Skipped",5
"Riley","8","Skipped",13
"Toffel","8","Skipped",20
"Stranjak","8","Skipped",0
"hafu","8","Skipped",4
"DaveWilliams","8","Skipped",20
"Nairbly","8","Skipped",34
"Wolf","8","Skipped",14
"FoxBox","8","Skipped",13
"Ryuu","8","Skipped",15
"coco","8","Skipped",10
"yoinkster","8","Skipped",13
"DuckMyInt","8","Skipped",1
"Isaac","8","Skipped",3
"BRazz","8","Skipped",42
"Scott","8","Skipped",86
"Iroknight","8","Skipped",12
"Dix","8","Skipped",12
"Nick","8","Skipped",31
"Eric","8","Skipped",20
"Nate","8","Skipped",0
"AbeyBaby","8","Skipped",3
"TomRoss","8","Skipped",15
"BradNelson","8","Skipped",6
"Zhoola","8","Skipped",59
"Platypus","8","Skipped",42
"Jason","8","Skipped",72
"niphette","8","Skipped",1
"Bonde","8","Skipped",0
"LeeSharpe","8","Skipped",1
"GGards","8","Skipped",4
"SamSherman","8","Skipped",1
"CALC","8","Skipped",0
"honk","8","Skipped",47
"Murklurker","8","Skipped",7
"Aberdasher","8","Skipped",1
"rettoto","8","Skipped",1
"MurkLurker","8","Skipped",7
"flutter","8","Skipped",22
"Skadj","8","Skipped",4
"ZJ","8","Skipped",6
"sponsz","8","Skipped",6
"Bim","8","Skipped",3
"HunterPence","8","Skipped",3
"LSV","8","Voted_Impostor",80
"dokomoy","8","Voted_Impostor",147
"Keaton","8","Voted_Impostor",96
"zlubars","8","Voted_Impostor",91
"BK","8","Voted_Impostor",178
"Dreamy","8","Voted_Impostor",32
"5up","8","Voted_Impostor",15
"Eirik","8","Voted_Impostor",20
"wrapter","8","Voted_Impostor",56
"Mani","8","Voted_Impostor",90
"Gaby","8","Voted_Impostor",24
"samie","8","Voted_Impostor",1
"LadyAtarka","8","Voted_Impostor",61
"Oltanya","8","Voted_Impostor",70
"Bene","8","Voted_Impostor",3
"Ian","8","Voted_Impostor",66
"Pojo","8","Voted_Impostor",78
"Sam","8","Voted_Impostor",142
"Pheylop","8","Voted_Impostor",136
"jorbs","8","Voted_Impostor",94
"julie","8","Voted_Impostor",2
"Ahamkara","8","Voted_Impostor",114
"dcsports8","8","Voted_Impostor",30
"Ben P","8","Voted_Impostor",2
"Squirrel_Loot","8","Voted_Impostor",11
"Stunlock","8","Voted_Impostor",11
"Rada","8","Voted_Impostor",25
"PANCAKE","8","Voted_Impostor",2
"Memes","8","Voted_Impostor",46
"synthe","8","Voted_Impostor",7
"Emily","8","Voted_Impostor",13
"CoolJets","8","Voted_Impostor",24
"Ambiance","8","Voted_Impostor",4
"DBatterskull","8","Voted_Impostor",37
"bsweitz","8","Voted_Impostor",101
"Zyla","8","Voted_Impostor",22
"Andrew","8","Voted_Impostor",96
"Barnabus","8","Voted_Impostor",44
"Kyle","8","Voted_Impostor",14
"LegenVD","8","Voted_Impostor",8
"TheAsianAvenger","8","Voted_Impostor",5
"Whyin","8","Voted_Impostor",0
"GrahamLRR","8","Voted_Impostor",5
"Bloody","8","Voted_Impostor",93
"Seabats","8","Voted_Impostor",11
"AshlenRose","8","Voted_Impostor",4
"Voxy","8","Voted_Impostor",5
"SwayingRug","8","Voted_Impostor",0
"Fader","8","Voted_Impostor",23
"TomM","8","Voted_Impostor",55
"ScaldingHotSoup","8","Voted_Impostor",7
"Corey","8","Voted_Impostor",7
"Chosaucer","8","Voted_Impostor",70
"BennyB","8","Voted_Impostor",52
"Mullibok","8","Voted_Impostor",7
"JohnnyCatz","8","Voted_Impostor",0
"DoubleFried","8","Voted_Impostor",61
"Kibler","8","Voted_Impostor",27
"Rafon","8","Voted_Impostor",6
"HGRose","8","Voted_Impostor",31
"nucleosynth","8","Voted_Impostor",11
"Colossus","8","Voted_Impostor",1
"Trotske","8","Voted_Impostor",8
"Seven","8","Voted_Impostor",16
"Saku","8","Voted_Impostor",7
"Adrien","8","Voted_Impostor",0
"Riley","8","Voted_Impostor",1
"Toffel","8","Voted_Impostor",14
"Stranjak","8","Voted_Impostor",2
"hafu","8","Voted_Impostor",4
"DaveWilliams","8","Voted_Impostor",7
"Nairbly","8","Voted_Impostor",30
"Wolf","8","Voted_Impostor",7
"FoxBox","8","Voted_Impostor",9
"Ryuu","8","Voted_Impostor",5
"coco","8","Voted_Impostor",6
"yoinkster","8","Voted_Impostor",7
"DuckMyInt","8","Voted_Impostor",0
"Isaac","8","Voted_Impostor",4
"BRazz","8","Voted_Impostor",25
"Scott","8","Voted_Impostor",66
"Iroknight","8","Voted_Impostor",12
"Dix","8","Voted_Impostor",12
"Nick","8","Voted_Impostor",24
"Eric","8","Voted_Impostor",20
"Nate","8","Voted_Impostor",2
"AbeyBaby","8","Voted_Impostor",1
"TomRoss","8","Voted_Impostor",9
"BradNelson","8","Voted_Impostor",3
"Zhoola","8","Voted_Impostor",56
"Platypus","8","Voted_Impostor",37
"Jason","8","Voted_Impostor",42
"niphette","8","Voted_Impostor",0
"Bonde","8","Voted_Impostor",0
"LeeSharpe","8","Voted_Impostor",3
"GGards","8","Voted_Impostor",1
"SamSherman","8","Voted_Impostor",0
"CALC","8","Voted_Impostor",0
"honk","8","Voted_Impostor",44
"Murklurker","8","Voted_Impostor",0
"Aberdasher","8","Voted_Impostor",4
"rettoto","8","Voted_Impostor",1
"MurkLurker","8","Voted_Impostor",0
"flutter","8","Voted_Impostor",19
"Skadj","8","Voted_Impostor",2
"ZJ","8","Voted_Impostor",6
"sponsz","8","Voted_Impostor",3
"Bim","8","Voted_Impostor",4
"HunterPence","8","Voted_Impostor",0
"LSV","8","Voted_Crew",32
"dokomoy","8","Voted_Crew",44
"Keaton","8","Voted_Crew",25
"zlubars","8","Voted_Crew",31
"BK","8","Voted_Crew",56
"Dreamy","8","Voted_Crew",14
"5up","8","Voted_Crew",2
"Eirik","8","Voted_Crew",6
"wrapter","8","Voted_Crew",24
"Mani","8","Voted_Crew",32
"Gaby","8","Voted_Crew",24
"samie","8","Voted_Crew",1
"LadyAtarka","8","Voted_Crew",18
"Oltanya","8","Voted_Crew",26
"Bene","8","Voted_Crew",2
"Ian","8","Voted_Crew",36
"Pojo","8","Voted_Crew",31
"Sam","8","Voted_Crew",60
"Pheylop","8","Voted_Crew",43
"jorbs","8","Voted_Crew",25
"julie","8","Voted_Crew",0
"Ahamkara","8","Voted_Crew",42
"dcsports8","8","Voted_Crew",11
"Ben P","8","Voted_Crew",2
"Squirrel_Loot","8","Voted_Crew",3
"Stunlock","8","Voted_Crew",1
"Rada","8","Voted_Crew",3
"PANCAKE","8","Voted_Crew",2
"Memes","8","Voted_Crew",24
"synthe","8","Voted_Crew",0
"Emily","8","Voted_Crew",4
"CoolJets","8","Voted_Crew",17
"Ambiance","8","Voted_Crew",1
"DBatterskull","8","Voted_Crew",28
"bsweitz","8","Voted_Crew",50
"Zyla","8","Voted_Crew",9
"Andrew","8","Voted_Crew",35
"Barnabus","8","Voted_Crew",31
"Kyle","8","Voted_Crew",6
"LegenVD","8","Voted_Crew",7
"TheAsianAvenger","8","Voted_Crew",5
"Whyin","8","Voted_Crew",1
"GrahamLRR","8","Voted_Crew",5
"Bloody","8","Voted_Crew",33
"Seabats","8","Voted_Crew",10
"AshlenRose","8","Voted_Crew",1
"Voxy","8","Voted_Crew",1
"SwayingRug","8","Voted_Crew",1
"Fader","8","Voted_Crew",10
"TomM","8","Voted_Crew",14
"ScaldingHotSoup","8","Voted_Crew",1
"Corey","8","Voted_Crew",4
"Chosaucer","8","Voted_Crew",23
"BennyB","8","Voted_Crew",27
"Mullibok","8","Voted_Crew",6
"JohnnyCatz","8","Voted_Crew",0
"DoubleFried","8","Voted_Crew",18
"Kibler","8","Voted_Crew",10
"Rafon","8","Voted_Crew",1
"HGRose","8","Voted_Crew",14
"nucleosynth","8","Voted_Crew",3
"Colossus","8","Voted_Crew",0
"Trotske","8","Voted_Crew",2
"Seven","8","Voted_Crew",8
"Saku","8","Voted_Crew",3
"Adrien","8","Voted_Crew",0
"Riley","8","Voted_Crew",2
"Toffel","8","Voted_Crew",5
"Stranjak","8","Voted_Crew",0
"hafu","8","Voted_Crew",0
"DaveWilliams","8","Voted_Crew",7
"Nairbly","8","Voted_Crew",6
"Wolf","8","Voted_Crew",3
"FoxBox","8","Voted_Crew",10
"Ryuu","8","Voted_Crew",7
"coco","8","Voted_Crew",6
"yoinkster","8","Voted_Crew",4
"DuckMyInt","8","Voted_Crew",0
"Isaac","8","Voted_Crew",0
"BRazz","8","Voted_Crew",9
"Scott","8","Voted_Crew",27
"Iroknight","8","Voted_Crew",3
"Dix","8","Voted_Crew",1
"Nick","8","Voted_Crew",10
"Eric","8","Voted_Crew",7
"Nate","8","Voted_Crew",0
"AbeyBaby","8","Voted_Crew",1
"TomRoss","8","Voted_Crew",4
"BradNelson","8","Voted_Crew",2
"Zhoola","8","Voted_Crew",21
"Platypus","8","Voted_Crew",10
"Jason","8","Voted_Crew",14
"niphette","8","Voted_Crew",1
"Bonde","8","Voted_Crew",1
"LeeSharpe","8","Voted_Crew",3
"GGards","8","Voted_Crew",1
"SamSherman","8","Voted_Crew",2
"CALC","8","Voted_Crew",0
"honk","8","Voted_Crew",16
"Murklurker","8","Voted_Crew",3
"Aberdasher","8","Voted_Crew",0
"rettoto","8","Voted_Crew",0
"MurkLurker","8","Voted_Crew",3
"flutter","8","Voted_Crew",3
"Skadj","8","Voted_Crew",0
"ZJ","8","Voted_Crew",1
"sponsz","8","Voted_Crew",0
"Bim","8","Voted_Crew",2
"HunterPence","8","Voted_Crew",2
